Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
2011-01-29,29,january,2011,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",1,2171,3578,942,2171,3113
2012-03-30,30,march,2012,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",2,2171,3578,1884,4342,6226
2011-03-30,30,march,2011,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",1,2171,3578,942,2171,3113
2012-05-21,21,may,2012,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",2,2171,3578,1884,4342,6226
2011-05-21,21,may,2011,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",3,2171,3578,2826,6513,9339
2012-12-09,9,december,2012,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",2,2171,3578,1884,4342,6226
2011-12-09,9,december,2011,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",1,2171,3578,942,2171,3113
2013-02-06,6,february,2013,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",1,2171,3578,942,2171,3113
2015-02-06,6,february,2015,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",1,2171,3578,942,2171,3113
2013-03-01,1,march,2013,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",1,2171,3578,942,2171,3113
2015-03-01,1,march,2015,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",3,2171,3578,2826,6513,9339
2013-06-05,5,june,2013,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",1,2171,3578,942,2171,3113
2015-06-05,5,june,2015,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",2,2171,3578,1884,4342,6226
2013-06-06,6,june,2013,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",1,2171,3578,942,2171,3113
2015-06-06,6,june,2015,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",2,2171,3578,1884,4342,6226
2013-08-08,8,august,2013,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",1,2171,3578,942,2171,3113
2015-08-08,8,august,2015,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",3,2171,3578,2826,6513,9339
2013-10-26,26,october,2013,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",1,2171,3578,942,2171,3113
2015-10-26,26,october,2015,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",1,2171,3578,942,2171,3113
2013-11-28,28,november,2013,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",1,2171,3578,942,2171,3113
2015-11-28,28,november,2015,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",2,2171,3578,1884,4342,6226
2013-12-08,8,december,2013,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",1,2171,3578,942,2171,3113
2015-12-08,8,december,2015,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",2,2171,3578,1884,4342,6226
2013-12-12,12,december,2013,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",1,2171,3578,942,2171,3113
2015-12-12,12,december,2015,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",1,2171,3578,942,2171,3113
2013-12-19,19,december,2013,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",1,2171,3578,942,2171,3113
2015-12-19,19,december,2015,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",1,2171,3578,942,2171,3113
2014-01-24,24,january,2014,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",1,2171,3578,942,2171,3113
2016-01-24,24,january,2016,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",3,2171,3578,2826,6513,9339
2014-06-03,3,june,2014,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",1,2171,3578,942,2171,3113
2016-06-03,3,june,2016,42,adults (35-64),f,australia,new south wales,bikes,road bikes,"road-150 red, 62",3,2171,3578,2826,6513,9339
2012-01-31,31,january,2012,23,youth (<25),f,united states,washington,bikes,road bikes,"road-150 red, 48",2,2171,3578,1240,4342,5582
2011-01-31,31,january,2011,23,youth (<25),f,united states,washington,bikes,road bikes,"road-150 red, 48",1,2171,3578,620,2171,2791
2012-07-11,11,july,2012,23,youth (<25),f,united states,washington,bikes,road bikes,"road-150 red, 48",2,2171,3578,1240,4342,5582
2011-07-11,11,july,2011,23,youth (<25),f,united states,washington,bikes,road bikes,"road-150 red, 48",3,2171,3578,1860,6513,8373
2012-07-22,22,july,2012,23,youth (<25),f,united states,washington,bikes,road bikes,"road-150 red, 48",2,2171,3578,1240,4342,5582
2011-07-22,22,july,2011,23,youth (<25),f,united states,washington,bikes,road bikes,"road-150 red, 48",4,2171,3578,2479,8684,11163
2012-07-27,27,july,2012,23,youth (<25),f,united states,washington,bikes,road bikes,"road-150 red, 48",2,2171,3578,1240,4342,5582
2011-07-27,27,july,2011,23,youth (<25),f,united states,washington,bikes,road bikes,"road-150 red, 48",1,2171,3578,620,2171,2791
2012-07-31,31,july,2012,23,youth (<25),f,united states,washington,bikes,road bikes,"road-150 red, 48",2,2171,3578,1240,4342,5582
2011-07-31,31,july,2011,23,youth (<25),f,united states,washington,bikes,road bikes,"road-150 red, 48",1,2171,3578,620,2171,2791
2012-08-14,14,august,2012,23,youth (<25),f,united states,washington,bikes,road bikes,"road-150 red, 48",2,2171,3578,1240,4342,5582
2011-08-14,14,august,2011,23,youth (<25),f,united states,washington,bikes,road bikes,"road-150 red, 48",3,2171,3578,1860,6513,8373
2012-11-14,14,november,2012,23,youth (<25),f,united states,washington,bikes,road bikes,"road-150 red, 48",2,2171,3578,1240,4342,5582
2011-11-14,14,november,2011,23,youth (<25),f,united states,washington,bikes,road bikes,"road-150 red, 48",3,2171,3578,1860,6513,8373
2012-12-10,10,december,2012,23,youth (<25),f,united states,washington,bikes,road bikes,"road-150 red, 48",2,2171,3578,1240,4342,5582
2011-12-10,10,december,2011,23,youth (<25),f,united states,washington,bikes,road bikes,"road-150 red, 48",1,2171,3578,620,2171,2791
2013-08-12,12,august,2013,23,youth (<25),f,united states,washington,bikes,road bikes,"road-150 red, 48",1,2171,3578,620,2171,2791
2015-08-12,12,august,2015,23,youth (<25),f,united states,washington,bikes,road bikes,"road-150 red, 48",1,2171,3578,620,2171,2791
2013-11-24,24,november,2013,23,youth (<25),f,united states,washington,bikes,road bikes,"road-150 red, 48",1,2171,3578,620,2171,2791
2015-11-24,24,november,2015,23,youth (<25),f,united states,washington,bikes,road bikes,"road-150 red, 48",1,2171,3578,620,2171,2791
2015-11-24,24,november,2015,23,youth (<25),f,united states,washington,bikes,road bikes,"road-150 red, 48",3,2171,3578,1860,6513,8373
2013-12-27,27,december,2013,23,youth (<25),f,united states,washington,bikes,road bikes,"road-150 red, 48",1,2171,3578,620,2171,2791
2015-12-27,27,december,2015,23,youth (<25),f,united states,washington,bikes,road bikes,"road-150 red, 48",1,2171,3578,620,2171,2791
2014-01-28,28,january,2014,65,seniors (64+),m,united states,washington,bikes,road bikes,"road-350-w yellow, 40",1,1083,1701,244,1083,1327
2016-01-28,28,january,2016,65,seniors (64+),m,united states,washington,bikes,road bikes,"road-350-w yellow, 40",2,1083,1701,488,2166,2654
2013-12-26,26,december,2013,53,adults (35-64),m,united states,oregon,bikes,road bikes,"road-350-w yellow, 48",1,1083,1701,380,1083,1463
2015-12-26,26,december,2015,53,adults (35-64),m,united states,oregon,bikes,road bikes,"road-350-w yellow, 48",1,1083,1701,380,1083,1463
2014-06-02,2,june,2014,53,adults (35-64),m,united states,oregon,bikes,road bikes,"road-350-w yellow, 48",1,1083,1701,380,1083,1463
2016-06-02,2,june,2016,53,adults (35-64),m,united states,oregon,bikes,road bikes,"road-350-w yellow, 48",1,1083,1701,380,1083,1463
2012-01-24,24,january,2012,31,young adults (25-34),f,united states,washington,bikes,road bikes,"road-350-w yellow, 42",2,1083,1701,488,2166,2654
2011-01-24,24,january,2011,31,young adults (25-34),f,united states,washington,bikes,road bikes,"road-350-w yellow, 42",4,1083,1701,975,4332,5307
2013-07-19,19,july,2013,31,young adults (25-34),f,united states,washington,bikes,road bikes,"road-350-w yellow, 42",1,1083,1701,244,1083,1327
2015-07-19,19,july,2015,31,young adults (25-34),f,united states,washington,bikes,road bikes,"road-350-w yellow, 42",3,1083,1701,731,3249,3980
2013-11-09,9,november,2013,31,young adults (25-34),f,united states,washington,bikes,road bikes,"road-350-w yellow, 42",1,1083,1701,244,1083,1327
2015-11-09,9,november,2015,31,young adults (25-34),f,united states,washington,bikes,road bikes,"road-350-w yellow, 42",2,1083,1701,488,2166,2654
2013-11-14,14,november,2013,31,young adults (25-34),f,united states,washington,bikes,road bikes,"road-350-w yellow, 42",1,1083,1701,244,1083,1327
2015-11-14,14,november,2015,31,young adults (25-34),f,united states,washington,bikes,road bikes,"road-350-w yellow, 42",1,1083,1701,244,1083,1327
2014-02-05,5,february,2014,31,young adults (25-34),f,united states,washington,bikes,road bikes,"road-350-w yellow, 42",1,1083,1701,244,1083,1327
2016-02-05,5,february,2016,31,young adults (25-34),f,united states,washington,bikes,road bikes,"road-350-w yellow, 42",1,1083,1701,244,1083,1327
2014-02-14,14,february,2014,31,young adults (25-34),f,united states,washington,bikes,road bikes,"road-350-w yellow, 42",1,1083,1701,244,1083,1327
2016-02-14,14,february,2016,31,young adults (25-34),f,united states,washington,bikes,road bikes,"road-350-w yellow, 42",3,1083,1701,731,3249,3980
2014-02-21,21,february,2014,31,young adults (25-34),f,united states,washington,bikes,road bikes,"road-350-w yellow, 42",1,1083,1701,244,1083,1327
2016-02-21,21,february,2016,31,young adults (25-34),f,united states,washington,bikes,road bikes,"road-350-w yellow, 42",1,1083,1701,244,1083,1327
2012-11-10,10,november,2012,25,young adults (25-34),f,germany,hamburg,bikes,road bikes,"road-250 black, 58",2,1555,2443,1434,3110,4544
2011-11-10,10,november,2011,25,young adults (25-34),f,germany,hamburg,bikes,road bikes,"road-250 black, 58",1,1555,2443,717,1555,2272
2013-03-30,30,march,2013,25,young adults (25-34),f,germany,hamburg,bikes,road bikes,"road-250 black, 58",1,1555,2443,717,1555,2272
2015-03-30,30,march,2015,25,young adults (25-34),f,germany,hamburg,bikes,road bikes,"road-250 black, 58",3,1555,2443,2151,4665,6816
2013-08-08,8,august,2013,25,young adults (25-34),f,germany,hamburg,bikes,road bikes,"road-250 black, 58",1,1555,2443,717,1555,2272
2015-08-08,8,august,2015,25,young adults (25-34),f,germany,hamburg,bikes,road bikes,"road-250 black, 58",2,1555,2443,1434,3110,4544
2013-09-14,14,september,2013,25,young adults (25-34),f,germany,hamburg,bikes,road bikes,"road-250 black, 58",1,1555,2443,717,1555,2272
2015-09-14,14,september,2015,25,young adults (25-34),f,germany,hamburg,bikes,road bikes,"road-250 black, 58",1,1555,2443,717,1555,2272
2013-11-25,25,november,2013,25,young adults (25-34),f,germany,hamburg,bikes,road bikes,"road-250 black, 58",1,1555,2443,717,1555,2272
2015-11-25,25,november,2015,25,young adults (25-34),f,germany,hamburg,bikes,road bikes,"road-250 black, 58",1,1555,2443,717,1555,2272
2013-11-27,27,november,2013,25,young adults (25-34),f,germany,hamburg,bikes,road bikes,"road-250 black, 58",1,1555,2443,717,1555,2272
2015-11-27,27,november,2015,25,young adults (25-34),f,germany,hamburg,bikes,road bikes,"road-250 black, 58",1,1555,2443,717,1555,2272
2012-11-21,21,november,2012,25,young adults (25-34),f,france,essonne,bikes,road bikes,"road-350-w yellow, 44",2,1083,1701,1100,2166,3266
2011-11-21,21,november,2011,25,young adults (25-34),f,france,essonne,bikes,road bikes,"road-350-w yellow, 44",1,1083,1701,550,1083,1633
2013-10-24,24,october,2013,25,young adults (25-34),f,france,essonne,bikes,road bikes,"road-350-w yellow, 44",1,1083,1701,550,1083,1633
2015-10-24,24,october,2015,25,young adults (25-34),f,france,essonne,bikes,road bikes,"road-350-w yellow, 44",1,1083,1701,550,1083,1633
2012-09-21,21,september,2012,25,young adults (25-34),m,germany,hessen,bikes,road bikes,"road-350-w yellow, 40",2,1083,1701,998,2166,3164
2011-09-21,21,september,2011,25,young adults (25-34),m,germany,hessen,bikes,road bikes,"road-350-w yellow, 40",1,1083,1701,499,1083,1582
2012-11-21,21,november,2012,25,young adults (25-34),m,germany,hessen,bikes,road bikes,"road-350-w yellow, 40",2,1083,1701,998,2166,3164
2011-11-21,21,november,2011,25,young adults (25-34),m,germany,hessen,bikes,road bikes,"road-350-w yellow, 40",2,1083,1701,998,2166,3164
2013-03-20,20,march,2013,25,young adults (25-34),m,germany,hessen,bikes,road bikes,"road-350-w yellow, 40",1,1083,1701,499,1083,1582
2015-03-20,20,march,2015,25,young adults (25-34),m,germany,hessen,bikes,road bikes,"road-350-w yellow, 40",1,1083,1701,499,1083,1582
2013-09-19,19,september,2013,25,young adults (25-34),m,germany,hessen,bikes,road bikes,"road-350-w yellow, 40",1,1083,1701,499,1083,1582
2015-09-19,19,september,2015,25,young adults (25-34),m,germany,hessen,bikes,road bikes,"road-350-w yellow, 40",1,1083,1701,499,1083,1582
2013-11-22,22,november,2013,25,young adults (25-34),m,germany,hessen,bikes,road bikes,"road-350-w yellow, 40",1,1083,1701,499,1083,1582
2015-11-22,22,november,2015,25,young adults (25-34),m,germany,hessen,bikes,road bikes,"road-350-w yellow, 40",1,1083,1701,499,1083,1582
2014-01-16,16,january,2014,25,young adults (25-34),m,germany,hessen,bikes,road bikes,"road-350-w yellow, 40",1,1083,1701,499,1083,1582
2016-01-16,16,january,2016,25,young adults (25-34),m,germany,hessen,bikes,road bikes,"road-350-w yellow, 40",1,1083,1701,499,1083,1582
2014-06-15,15,june,2014,25,young adults (25-34),m,germany,hessen,bikes,road bikes,"road-250 red, 44",1,1519,2443,753,1519,2272
2016-06-15,15,june,2016,25,young adults (25-34),m,germany,hessen,bikes,road bikes,"road-250 red, 44",2,1519,2443,1506,3038,4544
2012-01-19,19,january,2012,26,young adults (25-34),f,united kingdom,england,bikes,road bikes,"road-350-w yellow, 44",2,1083,1701,1100,2166,3266
2011-01-19,19,january,2011,26,young adults (25-34),f,united kingdom,england,bikes,road bikes,"road-350-w yellow, 44",1,1083,1701,550,1083,1633
2012-04-26,26,april,2012,26,young adults (25-34),f,united kingdom,england,bikes,road bikes,"road-350-w yellow, 44",2,1083,1701,1100,2166,3266
2011-04-26,26,april,2011,26,young adults (25-34),f,united kingdom,england,bikes,road bikes,"road-350-w yellow, 44",1,1083,1701,550,1083,1633
2012-05-12,12,may,2012,26,young adults (25-34),f,united kingdom,england,bikes,road bikes,"road-350-w yellow, 44",2,1083,1701,1100,2166,3266
2011-05-12,12,may,2011,26,young adults (25-34),f,united kingdom,england,bikes,road bikes,"road-350-w yellow, 44",4,1083,1701,2200,4332,6532
2012-07-11,11,july,2012,26,young adults (25-34),f,united kingdom,england,bikes,road bikes,"road-350-w yellow, 44",2,1083,1701,1100,2166,3266
2011-07-11,11,july,2011,26,young adults (25-34),f,united kingdom,england,bikes,road bikes,"road-350-w yellow, 44",4,1083,1701,2200,4332,6532
2012-12-29,29,december,2012,26,young adults (25-34),f,united kingdom,england,bikes,road bikes,"road-350-w yellow, 44",2,1083,1701,1100,2166,3266
2011-12-29,29,december,2011,26,young adults (25-34),f,united kingdom,england,bikes,road bikes,"road-350-w yellow, 44",3,1083,1701,1650,3249,4899
2013-01-19,19,january,2013,26,young adults (25-34),f,united kingdom,england,bikes,road bikes,"road-350-w yellow, 44",1,1083,1701,550,1083,1633
2015-01-19,19,january,2015,26,young adults (25-34),f,united kingdom,england,bikes,road bikes,"road-350-w yellow, 44",1,1083,1701,550,1083,1633
2013-09-28,28,september,2013,26,young adults (25-34),f,united kingdom,england,bikes,road bikes,"road-350-w yellow, 44",1,1083,1701,550,1083,1633
2015-09-28,28,september,2015,26,young adults (25-34),f,united kingdom,england,bikes,road bikes,"road-350-w yellow, 44",1,1083,1701,550,1083,1633
2013-11-28,28,november,2013,26,young adults (25-34),f,united kingdom,england,bikes,road bikes,"road-350-w yellow, 44",1,1083,1701,550,1083,1633
2015-11-28,28,november,2015,26,young adults (25-34),f,united kingdom,england,bikes,road bikes,"road-350-w yellow, 44",3,1083,1701,1650,3249,4899
2014-02-08,8,february,2014,26,young adults (25-34),f,united kingdom,england,bikes,road bikes,"road-250 red, 52",1,1519,2443,826,1519,2345
2016-02-08,8,february,2016,26,young adults (25-34),f,united kingdom,england,bikes,road bikes,"road-250 red, 52",1,1519,2443,826,1519,2345
2014-02-24,24,february,2014,26,young adults (25-34),f,united kingdom,england,bikes,road bikes,"road-250 red, 52",1,1519,2443,826,1519,2345
2016-02-24,24,february,2016,26,young adults (25-34),f,united kingdom,england,bikes,road bikes,"road-250 red, 52",1,1519,2443,826,1519,2345
2014-04-06,6,april,2014,26,young adults (25-34),f,united kingdom,england,bikes,road bikes,"road-250 red, 52",1,1519,2443,826,1519,2345
2016-04-06,6,april,2016,26,young adults (25-34),f,united kingdom,england,bikes,road bikes,"road-250 red, 52",1,1519,2443,826,1519,2345
2014-05-11,11,may,2014,26,young adults (25-34),f,united kingdom,england,bikes,road bikes,"road-250 red, 52",1,1519,2443,826,1519,2345
2016-05-11,11,may,2016,26,young adults (25-34),f,united kingdom,england,bikes,road bikes,"road-250 red, 52",1,1519,2443,826,1519,2345
2012-12-18,18,december,2012,26,young adults (25-34),f,france,hauts de seine,bikes,road bikes,"road-250 red, 52",2,1519,2443,1506,3038,4544
2011-12-18,18,december,2011,26,young adults (25-34),f,france,hauts de seine,bikes,road bikes,"road-250 red, 52",3,1519,2443,2259,4557,6816
2013-11-20,20,november,2013,26,young adults (25-34),f,france,hauts de seine,bikes,road bikes,"road-250 red, 52",1,1519,2443,753,1519,2272
2015-11-20,20,november,2015,26,young adults (25-34),f,france,hauts de seine,bikes,road bikes,"road-250 red, 52",1,1519,2443,753,1519,2272
2012-12-06,6,december,2012,26,young adults (25-34),f,france,nord,bikes,road bikes,"road-350-w yellow, 40",2,1083,1701,794,2166,2960
